"","x_box","y_box","width","high","onpix","x_bar","y_bar","x2_bar","y2_bar","xy_bar","x2y_bar","xy2_bar","x_ege","x_egvy","y_ege","y_egvx","letter"
"4338",1,1,1,2,1,7,7,1,7,7,6,8,0,8,2,8,"I"
"4339",5,13,4,7,2,9,7,5,4,12,3,6,3,8,5,10,"I"
"4340",1,6,2,4,1,9,7,0,7,13,5,8,0,8,1,8,"I"
"4341",1,9,0,7,1,7,7,5,3,7,6,8,0,8,0,8,"I"
"4342",0,3,0,4,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4343",6,14,6,8,3,8,7,2,5,13,4,5,2,8,6,10,"I"
"4344",1,1,1,2,1,7,7,1,7,7,6,8,0,8,2,8,"I"
"4345",1,4,2,3,1,7,7,0,7,13,6,8,0,8,1,8,"I"
"4346",0,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4347",1,3,2,2,0,7,7,1,7,13,6,8,0,8,1,8,"I"
"4348",4,10,5,8,3,8,6,0,8,13,6,9,1,6,3,8,"I"
"4349",3,9,4,7,2,7,9,0,8,14,6,5,0,9,2,7,"I"
"4350",2,6,2,4,1,7,8,0,8,14,6,8,0,8,1,7,"I"
"4351",2,8,2,6,2,7,7,0,7,7,6,8,0,8,3,8,"I"
"4352",1,6,0,8,1,7,7,4,4,7,6,8,0,8,0,8,"I"
"4353",4,11,5,8,3,7,7,0,8,14,6,8,0,8,1,8,"I"
"4354",0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4355",2,7,3,5,3,9,6,1,4,8,5,5,3,8,5,7,"I"
"4356",1,4,0,5,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4357",1,7,0,5,0,7,7,5,3,7,6,8,0,8,0,8,"I"
"4358",4,9,5,7,3,7,8,0,7,13,6,7,0,8,1,7,"I"
"4359",4,9,4,4,2,8,8,2,4,12,5,6,1,10,5,11,"I"
"4360",2,4,3,3,1,7,6,0,7,13,7,10,0,8,1,8,"I"
"4361",3,8,4,6,2,6,8,0,8,14,7,8,0,8,1,7,"I"
"4362",1,6,0,4,0,7,7,5,3,7,6,8,0,8,0,8,"I"
"4363",2,5,3,4,1,7,7,0,8,13,6,8,0,8,1,8,"I"
"4364",1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4365",0,8,0,5,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4366",1,9,1,7,2,8,7,0,8,7,6,7,0,8,3,7,"I"
"4367",3,9,4,6,2,6,8,0,8,14,7,8,0,8,1,7,"I"
"4368",4,7,5,5,3,8,8,2,8,7,6,7,0,8,4,7,"I"
"4369",9,14,6,8,3,10,4,5,5,13,3,8,3,7,5,10,"I"
"4370",2,10,2,8,3,7,7,0,7,7,6,8,0,8,3,8,"I"
"4371",1,3,2,2,1,7,8,1,7,13,6,8,0,8,1,7,"I"
"4372",1,3,2,2,0,7,7,1,7,13,6,8,0,8,1,8,"I"
"4373",1,3,1,1,0,8,7,1,7,13,6,8,0,8,0,8,"I"
"4374",3,7,4,5,2,9,6,0,7,13,5,9,0,8,1,8,"I"
"4375",2,5,3,3,1,7,7,0,7,13,6,8,0,8,1,7,"I"
"4376",1,1,0,2,0,7,7,1,7,7,6,8,0,8,2,8,"I"
"4377",1,7,2,5,1,7,7,0,8,7,6,8,0,8,3,8,"I"
"4378",6,10,7,8,4,8,4,1,6,7,7,8,1,10,4,8,"I"
"4379",2,11,2,8,2,7,7,0,9,7,6,8,0,8,3,8,"I"
"4380",1,10,0,7,1,7,7,5,3,7,6,8,0,8,0,8,"I"
"4381",2,8,3,6,2,7,7,0,7,12,6,8,0,8,1,8,"I"
"4382",0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4383",2,11,3,8,4,8,7,0,7,7,6,8,0,8,3,7,"I"
"4384",1,6,2,4,1,7,7,1,8,7,6,8,0,8,3,8,"I"
"4385",2,7,4,5,3,10,5,1,5,7,5,5,2,8,4,7,"I"
"4386",2,7,3,5,2,7,7,0,7,13,6,8,0,8,1,8,"I"
"4387",1,5,1,4,1,7,7,1,7,7,6,8,0,8,2,8,"I"
"4388",4,11,3,6,2,10,7,6,3,13,4,8,2,8,4,9,"I"
"4389",1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4390",1,11,0,8,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4391",1,8,0,6,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4392",1,8,0,6,1,7,7,5,3,7,6,8,0,8,0,8,"I"
"4393",3,9,4,6,3,6,8,0,7,13,7,8,0,8,1,7,"I"
"4394",7,8,9,9,8,7,8,4,5,7,7,7,4,7,10,10,"I"
"4395",1,1,1,3,1,7,7,1,6,7,6,8,0,8,2,8,"I"
"4396",1,4,2,3,1,7,8,0,7,13,6,8,0,8,1,7,"I"
"4397",7,13,5,7,3,9,7,6,4,13,4,9,3,8,5,10,"I"
"4398",4,6,6,7,5,9,8,5,6,7,6,8,3,9,8,8,"I"
"4399",3,9,4,7,3,7,7,0,6,13,6,8,0,8,1,8,"I"
"4400",3,11,4,8,2,7,7,0,8,14,6,8,0,8,1,8,"I"
"4401",1,5,0,6,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4402",4,5,5,6,4,8,9,4,4,7,6,8,3,7,8,7,"I"
"4403",1,1,0,2,0,7,7,1,7,7,6,8,0,8,2,8,"I"
"4404",0,6,0,4,0,7,7,5,3,7,6,8,0,8,0,8,"I"
"4405",1,9,2,6,3,8,7,0,7,7,6,7,0,8,2,7,"I"
"4406",1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4407",7,11,6,6,3,8,8,3,6,13,4,5,2,8,6,10,"I"
"4408",1,9,0,6,1,7,7,5,3,7,6,8,0,8,0,8,"I"
"4409",2,5,3,3,1,7,8,1,7,14,6,7,0,8,1,7,"I"
"4410",6,11,8,8,5,10,5,2,6,6,7,4,0,10,4,7,"I"
"4411",2,6,3,4,2,7,7,0,7,13,6,8,0,8,1,8,"I"
"4412",3,8,4,6,2,7,7,0,8,14,6,8,0,8,1,7,"I"
"4413",2,7,3,5,2,7,9,0,6,13,6,7,0,8,1,7,"I"
"4414",0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4415",3,9,6,7,6,10,5,2,4,9,5,5,3,8,5,7,"I"
"4416",1,6,0,8,1,7,7,4,4,7,6,8,0,8,0,8,"I"
"4417",1,8,1,6,1,7,7,0,8,7,6,8,0,8,3,8,"I"
"4418",4,7,6,8,6,9,8,5,5,7,5,7,3,8,9,8,"I"
"4419",3,7,4,5,2,9,6,0,7,13,5,8,0,8,1,8,"I"
"4420",1,3,2,2,0,7,7,1,7,13,6,8,0,8,0,7,"I"
"4421",1,11,0,8,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4422",2,5,1,4,1,7,7,1,7,7,6,8,0,8,3,8,"I"
"4423",1,5,2,4,1,7,7,0,7,13,6,8,0,8,1,8,"I"
"4424",4,11,5,8,3,7,7,0,8,14,6,8,0,8,1,8,"I"
"4425",1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4426",1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4427",3,10,5,8,3,8,6,0,7,13,6,9,1,7,2,8,"I"
"4428",1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4429",2,7,3,5,1,7,8,0,7,13,6,7,0,8,1,7,"I"
"4430",3,8,4,6,2,7,7,0,9,14,6,8,0,8,1,8,"I"
"4431",4,11,5,8,3,8,6,0,7,13,6,9,2,7,3,8,"I"
"4432",4,8,5,6,3,7,6,2,7,7,7,8,3,8,4,8,"I"
"4433",1,3,0,2,0,7,7,1,7,7,6,8,0,8,2,8,"I"
"4434",6,10,5,6,3,7,10,3,4,12,5,4,2,9,6,9,"I"
"4435",2,8,3,6,2,7,7,0,6,12,6,8,0,8,1,8,"I"
"4436",5,8,6,6,4,7,6,2,7,7,6,8,0,9,4,8,"I"
"4437",6,10,6,6,3,8,8,3,5,13,4,5,2,9,5,11,"I"
"4438",1,2,1,3,1,7,7,1,7,7,6,8,0,8,2,8,"I"
"4439",1,7,2,5,1,7,7,0,7,13,6,8,0,8,1,8,"I"
"4440",3,6,4,4,2,6,9,0,6,13,7,7,0,8,1,7,"I"
"4441",6,7,8,8,7,8,8,4,5,6,6,7,3,8,10,10,"I"
"4442",0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4443",0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4444",2,6,3,4,1,7,7,0,7,13,6,8,0,8,1,8,"I"
"4445",1,8,0,6,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4446",1,4,1,2,1,7,7,1,7,7,6,8,0,8,2,8,"I"
"4447",1,8,0,6,1,7,7,5,3,7,6,8,0,8,0,8,"I"
"4448",1,4,0,5,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4449",0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4450",4,10,5,7,3,7,7,0,7,13,6,8,0,8,1,8,"I"
"4451",1,3,2,2,0,7,8,1,6,13,6,8,0,8,0,8,"I"
"4452",2,9,2,7,2,8,7,0,9,7,6,7,0,8,3,7,"I"
"4453",8,14,7,8,4,7,9,3,7,14,5,4,3,7,6,8,"I"
"4454",2,5,1,4,1,7,7,1,7,7,6,8,0,8,3,8,"I"
"4455",3,10,4,8,3,7,7,0,7,13,6,8,0,8,1,8,"I"
"4456",5,6,7,7,6,7,9,4,5,7,7,7,3,8,8,8,"I"
"4457",4,10,5,8,3,7,7,0,8,14,6,8,0,8,1,8,"I"
"4458",5,9,4,5,2,8,8,3,6,13,4,6,1,7,4,9,"I"
"4459",7,12,5,7,3,10,5,4,5,12,3,7,3,8,5,10,"I"
"4460",2,11,2,9,2,7,7,0,8,7,6,8,0,8,3,8,"I"
"4461",2,6,3,4,2,7,7,0,8,13,6,8,0,8,1,8,"I"
"4462",7,15,5,8,3,10,5,6,4,13,3,7,3,8,5,10,"I"
"4463",3,5,5,6,4,8,7,4,6,6,6,7,3,9,8,9,"I"
"4464",1,8,2,6,2,7,7,0,7,7,6,8,0,8,2,8,"I"
"4465",1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4466",0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4467",5,10,6,8,4,6,6,2,7,7,6,10,0,9,4,8,"I"
"4468",2,8,3,6,2,6,8,0,6,13,7,7,0,8,1,7,"I"
"4469",4,8,5,6,3,9,8,2,8,7,6,5,0,8,4,7,"I"
"4470",0,3,0,4,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4471",4,6,6,7,5,8,8,5,6,7,6,8,3,8,8,7,"I"
"4472",3,7,4,5,2,7,9,0,7,13,6,6,0,9,2,7,"I"
"4473",2,7,3,5,2,8,6,0,7,13,6,9,0,8,1,8,"I"
"4474",0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4475",2,10,5,8,5,10,7,2,5,9,5,5,3,8,6,7,"I"
"4476",3,9,4,7,2,7,7,0,8,14,6,8,0,8,1,8,"I"
"4477",2,6,4,4,3,10,7,2,4,8,5,5,3,9,5,7,"I"
"4478",4,9,4,5,2,8,8,2,5,13,5,5,1,9,5,10,"I"
"4479",2,11,2,8,3,7,7,0,7,7,6,8,0,8,3,8,"I"
"4480",4,9,4,4,2,7,10,2,5,13,5,4,1,8,5,8,"I"
"4481",1,7,0,5,1,7,7,5,3,7,6,8,0,8,0,8,"I"
"4482",2,7,5,5,4,11,6,1,5,8,4,5,3,8,5,9,"I"
"4483",3,9,4,7,3,7,8,0,7,13,6,8,0,8,1,8,"I"
"4484",2,9,2,7,2,7,7,0,8,7,6,8,0,8,3,8,"I"
"4485",4,10,5,8,3,5,9,0,7,13,7,6,2,9,3,6,"I"
"4486",5,12,4,6,3,10,6,3,5,13,3,6,2,8,5,10,"I"
"4487",5,11,4,6,2,8,8,2,5,13,4,5,2,9,5,9,"I"
"4488",5,9,3,4,1,10,6,5,4,13,3,7,2,8,5,10,"I"
"4489",4,11,5,8,3,7,7,0,9,14,6,8,0,8,1,8,"I"
"4490",1,3,1,2,0,7,7,1,7,13,6,8,0,8,0,8,"I"
"4491",1,11,0,8,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4492",1,4,0,6,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4493",1,1,1,2,1,7,7,1,7,7,6,8,0,8,2,8,"I"
"4494",5,6,6,4,3,7,6,2,7,7,6,9,0,9,4,8,"I"
"4495",1,1,1,2,1,7,7,1,7,7,6,8,0,8,2,8,"I"
"4496",1,9,1,6,2,7,7,0,7,7,6,8,0,8,3,8,"I"
"4497",0,6,0,4,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4498",4,7,6,5,3,8,8,2,8,7,6,7,0,8,4,7,"I"
"4499",7,12,5,6,3,11,4,5,5,13,3,8,3,7,4,9,"I"
"4500",1,10,0,8,1,7,7,5,3,7,6,8,0,8,0,8,"I"
"4501",1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4502",6,14,5,8,3,7,9,2,6,14,5,6,1,8,5,8,"I"
"4503",1,5,0,6,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4504",3,9,4,6,3,7,7,0,7,13,6,8,0,8,1,8,"I"
"4505",4,8,6,9,6,9,8,6,7,7,4,7,3,10,9,9,"I"
"4506",3,8,4,6,2,7,7,0,8,14,6,8,0,8,1,8,"I"
"4507",1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4508",2,7,2,5,1,7,7,0,7,13,6,8,0,8,1,8,"I"
"4509",1,10,2,8,2,7,7,0,8,7,6,8,0,8,3,8,"I"
"4510",3,7,5,5,2,8,6,2,7,7,6,7,0,9,4,7,"I"
"4511",7,13,5,8,3,10,4,5,4,13,3,9,3,8,4,9,"I"
"4512",4,9,4,5,2,6,11,3,4,13,6,4,1,9,5,8,"I"
"4513",1,9,0,6,1,7,7,5,3,7,6,8,0,8,0,8,"I"
"4514",1,1,1,3,1,8,7,1,7,7,6,7,0,8,2,7,"I"
"4515",0,6,0,4,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4516",1,3,1,4,1,7,7,0,7,7,6,8,0,8,2,8,"I"
"4517",1,5,2,4,1,7,7,0,7,13,6,8,0,8,1,7,"I"
"4518",3,7,4,5,2,7,7,0,8,14,6,8,0,8,1,8,"I"
"4519",6,12,6,7,4,9,8,2,5,11,5,6,3,9,6,11,"I"
"4520",5,12,4,6,2,12,4,3,5,12,2,7,2,8,2,11,"I"
"4521",1,3,1,2,0,7,7,1,7,7,6,9,0,8,2,8,"I"
"4522",2,2,1,3,1,7,7,1,8,7,6,8,0,8,3,8,"I"
"4523",2,9,2,7,2,7,7,0,9,7,6,8,0,8,3,8,"I"
"4524",2,7,3,5,1,8,6,0,7,13,6,9,0,8,1,8,"I"
"4525",1,9,0,6,1,7,7,5,3,7,6,8,0,8,0,8,"I"
"4526",0,8,0,5,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4527",1,5,2,3,1,7,7,0,7,13,6,8,0,8,1,8,"I"
"4528",1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4529",5,7,7,8,6,9,8,5,5,6,5,8,3,8,9,7,"I"
"4530",1,3,1,2,1,7,7,1,7,7,6,8,0,8,2,8,"I"
"4531",4,11,5,8,3,9,6,0,8,14,5,8,0,8,1,8,"I"
"4532",1,4,2,3,1,7,8,0,7,13,6,8,0,8,1,7,"I"
"4533",1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4534",0,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4535",2,2,2,4,2,7,7,1,8,7,6,8,0,8,3,8,"I"
"4536",1,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4537",2,9,3,7,4,7,7,0,7,7,6,8,0,8,3,8,"I"
"4538",2,7,3,5,1,9,6,0,7,13,5,8,0,8,1,8,"I"
"4539",4,11,5,8,3,7,7,0,8,14,6,8,0,8,1,8,"I"
"4540",1,2,1,3,1,7,7,1,8,7,6,8,0,8,3,8,"I"
"4541",1,5,1,3,1,7,7,1,8,7,6,8,0,8,3,8,"I"
"4542",1,5,2,4,1,7,9,0,7,13,6,6,0,8,1,7,"I"
"4543",2,6,4,4,3,11,6,1,5,9,4,5,1,8,5,9,"I"
"4544",1,6,0,4,1,7,7,5,3,7,6,8,0,8,0,8,"I"
"4545",5,9,6,6,4,5,7,3,7,7,6,12,0,8,4,9,"I"
"4546",1,8,0,5,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4547",1,2,1,4,1,7,7,1,7,7,6,9,0,8,3,8,"I"
"4548",1,4,2,2,1,7,7,1,7,13,6,8,0,8,1,8,"I"
"4549",4,7,6,8,6,8,9,4,5,7,7,9,3,6,8,7,"I"
"4550",2,4,3,3,1,7,7,0,7,13,6,8,0,8,1,7,"I"
"4551",2,10,2,8,2,7,7,0,8,7,6,8,0,8,3,8,"I"
"4552",2,5,3,3,1,7,7,0,7,13,6,8,0,8,1,7,"I"
"4553",4,10,5,8,2,7,7,0,9,14,6,8,0,8,1,8,"I"
"4554",3,8,4,6,2,7,7,0,7,13,6,8,0,8,1,8,"I"
"4555",0,7,0,5,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4556",2,8,3,6,2,7,7,0,8,13,6,8,0,8,1,7,"I"
"4557",1,6,0,4,1,7,7,5,3,7,6,8,0,8,0,8,"I"
"4558",1,7,0,5,1,7,7,5,3,7,6,8,0,8,0,8,"I"
"4559",3,6,5,7,4,8,8,4,5,7,6,8,3,8,8,8,"I"
"4560",4,9,5,7,3,9,6,0,7,13,5,8,0,8,1,8,"I"
"4561",2,8,3,6,2,7,7,0,7,13,6,8,0,8,1,8,"I"
"4562",3,9,4,6,2,7,7,0,8,14,6,9,0,8,1,8,"I"
"4563",1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4564",2,6,3,4,2,7,7,0,6,13,6,8,0,8,1,8,"I"
"4565",0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4566",0,8,0,5,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4567",4,8,5,6,3,8,9,1,7,7,6,7,0,7,4,7,"I"
"4568",5,13,4,8,2,9,6,5,4,12,4,7,3,8,5,10,"I"
"4569",5,9,4,4,2,7,10,2,5,13,5,4,1,9,5,8,"I"
"4570",5,12,5,6,3,6,11,3,5,13,6,4,1,8,5,8,"I"
"4571",1,4,2,2,1,7,7,1,7,13,6,8,0,8,1,8,"I"
"4572",1,3,1,1,0,8,7,1,7,13,6,8,0,8,0,8,"I"
"4573",1,4,1,3,1,7,7,1,7,7,6,8,0,8,2,8,"I"
"4574",5,7,6,8,6,8,10,4,5,6,7,9,3,6,8,6,"I"
"4575",2,2,1,3,1,7,7,1,8,7,6,8,0,8,3,8,"I"
"4576",1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4577",2,9,3,7,2,9,7,0,7,13,5,8,0,8,1,8,"I"
"4578",1,3,1,2,0,7,7,1,8,7,6,8,0,8,3,8,"I"
"4579",1,5,2,3,1,7,7,0,7,13,6,8,0,8,1,8,"I"
"4580",2,9,2,6,2,7,7,0,8,7,6,8,0,8,3,8,"I"
"4581",0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4582",0,6,0,4,0,7,7,5,3,7,6,8,0,8,0,8,"I"
"4583",0,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4584",7,13,6,8,3,10,7,2,5,11,5,6,2,10,5,11,"I"
"4585",1,2,1,3,1,7,7,1,7,7,6,8,0,8,2,8,"I"
"4586",5,12,5,6,3,9,8,2,5,12,4,5,2,10,5,11,"I"
"4587",1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4588",1,6,0,4,0,7,7,5,3,7,6,8,0,8,0,8,"I"
"4589",2,10,2,8,3,7,7,0,8,7,6,8,0,8,3,8,"I"
"4590",0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4591",3,9,4,6,3,7,7,0,7,13,6,8,0,8,1,8,"I"
"4592",4,9,5,7,3,7,8,2,8,7,6,8,0,7,4,8,"I"
"4593",0,0,0,1,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4594",6,8,7,6,4,5,6,3,7,7,6,12,0,9,4,8,"I"
"4595",2,7,3,5,1,6,8,1,8,14,7,7,0,8,1,7,"I"
"4596",4,11,3,6,2,10,5,4,4,12,3,7,3,8,5,10,"I"
"4597",1,5,0,8,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4598",2,7,4,5,4,10,6,2,5,8,5,5,3,8,5,6,"I"
"4599",6,12,4,6,2,11,3,4,6,11,2,7,3,8,3,12,"I"
"4600",3,9,5,6,6,10,6,2,5,8,5,5,3,8,5,7,"I"
"4601",2,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,"I"
"4602",2,2,3,3,1,10,6,3,6,12,4,9,0,7,1,7,"J"
"4603",3,6,4,4,2,6,6,4,4,14,8,12,1,6,1,6,"J"
"4604",4,5,6,6,5,8,10,4,4,7,7,9,3,7,7,5,"J"
"4605",2,8,3,6,1,13,3,8,4,13,3,11,1,6,0,8,"J"
"4606",4,7,5,5,2,8,9,1,7,14,5,6,0,8,1,8,"J"
"4607",4,4,6,5,4,8,9,4,5,7,6,9,3,7,8,8,"J"
"4608",3,9,4,7,4,9,6,1,6,11,4,7,0,6,1,6,"J"
"4609",1,3,2,2,1,10,6,2,6,12,4,9,0,7,1,7,"J"
"4610",2,5,3,3,1,10,7,1,7,12,3,7,0,7,1,7,"J"
"4611",4,7,3,10,3,9,7,3,3,11,4,5,3,8,6,9,"J"
"4612",5,6,7,7,6,7,8,4,5,7,7,8,4,6,8,6,"J"
"4613",2,5,3,4,2,10,7,2,6,11,3,7,1,6,2,7,"J"
"4614",2,6,3,4,1,14,1,6,5,14,2,11,0,7,0,8,"J"
"4615",2,4,4,3,1,8,8,2,7,15,5,8,0,7,1,8,"J"
"4616",5,9,7,7,3,9,5,4,6,15,4,10,1,6,0,7,"J"
"4617",3,8,3,6,2,13,3,5,4,13,2,10,0,7,0,8,"J"
"4618",3,10,4,7,1,13,2,9,4,14,4,12,1,6,0,8,"J"
"4619",2,4,3,6,1,12,2,9,4,13,6,13,1,6,0,8,"J"
"4620",1,3,2,2,1,9,7,2,6,14,5,8,0,7,0,8,"J"
"4621",2,10,3,8,1,14,3,7,5,14,1,10,0,7,0,8,"J"
"4622",3,10,5,7,5,9,8,3,3,8,4,6,4,8,6,5,"J"
"4623",4,7,5,8,5,8,8,4,5,7,6,8,3,8,9,8,"J"
"4624",3,8,4,6,2,10,6,2,8,12,3,7,0,6,2,6,"J"
"4625",3,7,4,5,1,7,7,3,7,15,6,10,0,7,1,7,"J"
"4626",2,6,2,4,1,12,2,9,3,13,5,13,1,6,0,8,"J"
"4627",3,10,4,8,1,13,2,9,4,14,5,13,1,6,0,8,"J"
"4628",5,11,7,8,8,10,7,4,4,8,4,5,4,7,6,5,"J"
"4629",1,5,2,3,1,10,6,2,6,11,3,8,0,7,1,7,"J"
"4630",2,3,4,2,1,9,6,3,5,14,6,10,0,7,0,8,"J"
"4631",0,0,1,1,0,12,4,5,3,12,4,11,0,7,0,8,"J"
"4632",4,6,6,7,5,8,9,5,5,7,7,9,3,7,8,6,"J"
"4633",2,10,3,7,1,15,2,6,6,14,0,9,0,7,0,8,"J"
"4634",6,7,4,11,3,6,9,3,4,13,5,5,3,8,6,9,"J"
"4635",6,10,8,8,4,5,9,3,6,15,7,9,2,7,2,7,"J"
"4636",1,3,3,2,1,8,6,3,5,14,6,11,1,7,0,7,"J"
"4637",4,5,5,6,4,9,8,5,4,6,5,8,3,8,9,8,"J"
"4638",6,11,8,9,3,8,7,3,7,15,5,10,1,6,1,7,"J"
"4639",2,6,3,4,1,13,2,8,4,14,4,12,0,7,0,8,"J"
"4640",5,9,6,7,3,9,5,4,6,15,5,11,1,6,0,7,"J"
"4641",3,7,4,5,2,9,4,5,4,14,6,12,0,6,1,7,"J"
"4642",6,8,8,9,7,8,9,5,5,7,7,9,4,6,9,6,"J"
"4643",0,0,1,0,0,11,4,5,3,12,4,10,0,7,0,8,"J"
"4644",2,10,3,7,3,8,6,2,4,11,5,10,1,6,2,6,"J"
"4645",6,8,7,9,7,8,7,4,6,6,6,7,4,9,10,9,"J"
"4646",3,10,4,8,2,14,3,5,5,13,1,9,0,7,0,8,"J"
"4647",1,7,2,5,1,9,6,2,7,11,4,8,0,7,1,6,"J"
"4648",1,6,2,4,1,14,2,6,5,13,1,9,0,7,0,8,"J"
"4649",3,7,4,5,2,9,6,1,6,11,4,7,0,7,1,7,"J"
"4650",1,3,3,2,1,8,6,3,6,14,5,10,0,7,0,7,"J"
"4651",3,6,5,4,4,8,8,4,3,8,4,7,4,9,5,4,"J"
"4652",5,10,7,8,5,9,4,5,6,8,5,6,2,8,4,6,"J"
"4653",2,7,3,5,2,9,6,1,6,11,4,8,0,7,1,7,"J"
"4654",6,11,5,8,4,9,8,2,3,12,5,6,2,9,7,9,"J"
"4655",2,10,3,8,2,12,3,7,3,12,5,11,1,6,0,8,"J"
"4656",2,8,3,6,2,9,6,3,6,11,4,9,1,6,2,6,"J"
"4657",7,11,9,8,6,9,4,5,6,8,5,6,2,7,5,6,"J"
"4658",5,9,7,7,3,9,6,3,7,15,5,10,1,6,1,7,"J"
"4659",2,5,4,4,1,9,6,2,7,14,5,10,1,6,1,7,"J"
"4660",1,1,2,3,1,11,6,2,6,12,3,7,0,7,1,8,"J"
"4661",7,8,4,12,4,7,9,3,4,13,4,5,3,8,7,10,"J"
"4662",6,7,8,9,7,8,8,4,6,7,6,7,4,8,8,8,"J"
"4663",2,5,3,8,1,12,3,10,4,13,5,13,1,6,0,8,"J"
"4664",4,9,6,6,4,7,6,4,5,8,6,7,5,6,4,6,"J"
"4665",0,0,1,0,0,12,4,6,3,12,4,11,0,7,0,8,"J"
"4666",1,3,1,2,0,10,6,2,5,11,4,9,0,7,1,7,"J"
"4667",2,6,4,4,3,10,5,2,4,7,5,5,3,8,4,6,"J"
"4668",5,8,4,6,3,8,7,2,4,11,6,8,2,10,6,11,"J"
"4669",4,11,5,8,4,8,5,3,7,12,4,10,1,6,2,6,"J"
"4670",2,7,3,5,1,14,2,6,5,14,2,11,0,7,0,8,"J"
"4671",2,9,3,6,2,10,6,1,7,11,3,6,0,7,1,7,"J"
"4672",1,7,2,5,2,10,6,1,5,11,4,8,0,6,1,7,"J"
"4673",1,3,2,2,0,9,6,3,6,14,6,10,0,7,0,8,"J"
"4674",7,12,5,9,5,8,9,2,4,11,6,7,2,9,8,9,"J"
"4675",3,8,4,6,2,8,7,1,8,12,5,8,0,6,2,6,"J"
"4676",6,8,8,9,7,8,8,4,7,6,7,7,4,11,11,9,"J"
"4677",4,9,6,7,3,6,9,2,6,14,6,7,1,7,1,7,"J"
"4678",1,7,2,5,1,13,3,8,4,13,4,12,1,6,0,8,"J"
"4679",4,8,5,6,3,7,5,5,4,14,8,14,1,6,1,7,"J"
"4680",0,0,1,1,0,12,4,5,3,12,4,11,0,7,0,8,"J"
"4681",1,2,2,3,1,10,6,3,5,12,4,9,1,6,1,7,"J"
"4682",2,3,2,5,1,12,3,9,3,13,5,12,1,6,0,8,"J"
"4683",2,3,3,5,1,13,3,8,4,13,4,11,1,6,0,8,"J"
"4684",1,1,2,2,1,11,7,1,5,11,4,7,0,7,0,8,"J"
